review_id,star_rating,helpful_votes,total_votes,vine,verified_purchase
R3VL09U7CXXNLS,5,23,25,N,Y
R22LMAVLTTFHB3,4,25,28,N,Y
R2HB4E524U7760,5,25,27,N,Y
R1OP6OM5WXG185,5,20,22,N,Y
R32X5JJU1ZTHTT,5,21,21,N,Y
R24YLQKCGHZ3M,4,19,25,N,Y
R325MDG3ZK1RRF,1,22,23,N,Y
R22T2EOYM5H09P,5,19,20,N,Y
R297XA4ZWNGB4O,5,20,20,N,Y
R3AQH3Z22KPDSF,5,81,83,N,Y
R29QR24BPMTWJV,3,22,26,N,Y
R3B6FPZNXMI2GU,5,22,24,N,Y
R2ZB9F2KGG9UJN,1,19,22,N,Y
R1WTYAPF1NGDE6,5,27,29,N,Y
RCMVPMWDM49QU,5,26,29,N,Y
R3EXM4YX5UVBPV,1,18,20,N,Y
R2A2V6MMHM1QT7,4,29,32,N,N
R2ZPETMMNDF6FV,4,25,25,N,Y
R11H7292BFUQWN,3,31,32,N,Y
R1UNPAXD64WO38,5,72,110,N,Y
R1OXRPYT1K0D3N,2,16,20,N,Y
R29WYE3HJV6WBA,5,26,26,N,Y
R2IESGO32JNU6H,3,22,22,N,Y
RQQ8VWHY1268W,5,18,23,N,Y
R17N9T0AC4JVOG,3,37,39,N,Y
R2I154YHSWRHP,3,62,78,N,Y
R3O1EPRS3CLGV8,5,23,23,N,Y
R3VQD085ZS9PVY,4,32,34,N,N
R1DZ0UVNBKAW6H,3,27,29,N,Y
R14K3V2RQ2NTNC,4,25,25,N,Y
RRTEB95FZDRCS,4,18,20,N,N
R8IKLZ6OKJRSL,5,27,27,N,Y
REQMYE6VNPDFF,2,21,28,N,Y
R2EE715PT8LUIW,3,57,59,N,Y
RYMZUV5P3Y0HP,3,23,26,N,N
RHVTMJ9SN6TPN,1,20,20,N,Y
R1RMGHI5GEOO77,5,58,59,N,Y
R2FNVCJP51JE4D,5,22,22,N,Y
RVAWPGHG2NR94,5,17,25,N,Y
R1BG6FC3QO1U6A,4,22,23,N,Y
RQ4SHH6OFRVSA,2,44,45,N,Y
R1BANH9UJOAR4G,5,55,58,N,Y
R106Z43XSWJXUY,5,30,31,N,Y
RITDM64SENOJ4,5,23,23,N,Y
R18HTNT3PSESFB,2,23,23,N,Y
R2RLM0GUWC3WLW,1,106,115,N,N
R1I3WG61P4WJXJ,1,39,40,N,Y
R1ETUJCEG8LBUA,2,19,22,N,Y
R3P9QGQNEUFWBQ,5,23,23,N,Y
RYE57FID3G5BE,2,23,23,N,Y
R2WKJSX6W7L2N2,5,45,51,N,Y
RCSA1JH3SGZGH,5,75,77,N,Y
R3UKGU7AKTBGXL,4,35,35,N,Y
RXUHW2Z6RDUS9,1,58,62,N,Y
R2NL0YKWXAT2RX,4,46,47,N,N
R17V7ZFCCRK78S,5,22,27,N,Y
RRO7EPFC99I52,3,24,25,N,Y
R3PM1RUNJGUJU1,5,26,31,N,Y
R1JP522J1F7CO6,2,28,30,N,N
RFAUX2J9NWS6Q,5,63,64,N,Y
RRCKC8YL0GDER,5,25,27,N,Y
RZP8QITNTUATX,5,24,24,N,Y
R1GESFIVPQ4TMR,5,45,46,N,Y
R3AB6B0IP5NX85,3,51,52,N,Y
R1LCLEPXJSQ1ZE,1,27,27,N,N
R319YA432Y0HAV,5,25,26,N,Y
R3SUYW3UDO4FRV,5,25,27,N,N
RP14I04H7VO0M,1,21,23,N,Y
RKJHSCVS1ARYX,5,61,62,N,Y
R1XLMAU0L3S167,5,43,45,N,Y
R2IWPOI3P688UJ,5,21,23,N,Y
R2P35UQ9KD0D7,5,31,31,N,Y
R1KGUXQTUAXPYJ,5,41,42,N,Y
R233C0GNJZ41VB,4,25,34,N,Y
R5VO5WQBHRUA1,4,34,37,N,Y
R3YLTIELPFP41,4,20,21,N,Y
R19GWU0TXTGCP1,5,26,28,N,Y
R2FKZB8KZJKF0X,3,43,54,N,Y
RMZ2NMWY45MQD,5,175,181,N,Y
R2HYDZC2Y0HUS8,4,53,55,N,Y
R3TE98G7RMRI2V,3,51,61,N,Y
R3BFD7TZG98P1W,5,54,54,N,Y
R2J7VQIVB4XKIN,5,30,32,N,N
R11DZH4TZ7ZXJQ,5,23,23,N,Y
R31SABB0U4HAC9,1,26,28,N,N
R1TLDG4JHXBMWE,5,22,23,N,Y
RZ609IUQQGPPU,5,25,26,N,Y
R2EDUSFZIQWQDK,1,15,21,N,Y
R3A29R179OVE7G,5,76,81,N,N
R25619QWRDX6QM,4,132,134,N,Y
RYO5KI2CZR2HF,5,18,20,N,Y
R1A5M47IGQ14JH,4,20,20,N,Y
R3TE4JUKJ5089A,5,19,20,N,Y
R22A89FDP9OZAJ,5,20,22,N,N
R1DOALFGFKEZA0,5,32,34,N,Y
R1Z2YJNFAAE3OU,5,31,33,N,Y
RK4I2YR5XG52D,5,20,20,N,N
R3NP3SBC3EQV2Z,1,104,107,N,Y
R17IAPZOQA6Y1T,4,21,23,N,N
RDDE9ZPN589F2,4,34,36,N,Y
R1T2K7RWMGLAWX,5,22,25,N,Y
R378GJ4NRKQXOX,1,71,78,N,N
R397SZ8JJBFVJ7,5,27,27,N,Y
R27LV0KPPS5PY7,3,23,24,N,Y
R2NCK8BV5KKMKV,5,26,28,N,N
R2SF95BQ6UKVAR,5,28,29,N,Y
RVYZ4PCCCDEFH,5,54,54,N,Y
R35FUP6M79HV26,2,26,41,N,Y
R1LE7BMULFUN8F,5,44,48,N,N
R231KFOL9QWHP7,2,21,21,N,N
R1TTYDHJB4L9PI,4,19,20,N,N
R1FLIYSVZA8KMR,5,31,32,N,N
RPP71ITSPIISI,5,20,20,N,Y
R1F7MKV0NXR78S,5,26,26,N,N
RIHP2D985WZDT,5,39,40,N,N
R3TDIGNWH4QWO3,1,20,32,N,N
RINY2GGIMVMFB,5,44,46,N,Y
R19O7EOFFDELW3,3,51,60,N,Y
R2XB3KUI7GADG7,4,22,23,N,Y
R2VS0YJFABY5V3,3,21,23,N,Y
R17W6EY7XN6SVN,1,20,20,N,Y
R3G62B6Y1N489Q,5,33,36,N,Y
R2VU9PM7PABMHF,5,21,23,N,Y
R2I3ELUI7GGV75,5,60,62,N,Y
R2AFKE7Z8D2D04,5,24,25,N,N
R1XFBY1V61QY1X,5,21,22,N,N
RT328N8JYEOS7,5,110,114,N,Y
R1A2IDHIL0HAM6,5,19,21,N,Y
R17MVA7PGXGOX7,5,42,50,N,Y
R1SGMAD1DU78BU,4,18,20,N,Y
RN8FRQZV8DXQD,5,45,47,N,Y
R17UBXZNJQ9PLI,5,27,27,N,N
R1V4KJNH9JT9Q5,5,26,27,N,Y
R27HZZPNDK7X2W,5,19,20,N,N
R1FO70IF9OHQYV,5,28,28,N,Y
R3979TG8O30HR7,4,24,26,N,Y
R647CA9U8VY1D,5,22,23,N,Y
R1M83V9BR9MAW8,5,19,21,N,Y
RCVS5SLZWQOZJ,5,19,20,N,Y
R28OOROJGVSR18,4,21,23,N,N
R3J33SMGL0UGCR,5,21,22,N,Y
RVDY02HK91E3I,4,102,107,N,Y
R255U8SD60EQW8,2,29,30,N,Y
R2L5JMVPITR1J7,5,28,36,N,N
R3MTZI1L7S3SG7,5,22,22,N,Y
R3J9X2CEMAS5SR,5,50,54,N,Y
R1ISB38O6Q6CYL,5,33,35,N,Y
R2A6B190EH3O1T,5,26,27,N,Y
RBXPT25ET6662,4,18,21,N,Y
R1V6W0JTUHOSBU,5,22,23,N,Y
R2APMMYP2H32PG,5,21,26,N,Y
R19TN6OAK3VFIC,4,17,21,N,Y
RF3U4OAQXNEBU,5,21,22,N,Y
R26RXPMMWAFFT9,5,17,21,N,Y
R1VVI04W0VO3YR,5,20,22,N,Y
R10MEX8DMXMZFU,5,23,26,N,Y
R3J4THPGXYUXZT,5,24,24,N,N
R2I4QZUUHACFA1,5,65,85,N,Y
RV1XIEP0I4Z48,5,23,23,N,Y
R1M4N2TRI67A68,5,70,74,N,Y
R122NA38K57P2M,5,84,90,N,Y
RE2SOC0TEE2VV,4,22,22,N,Y
R1KV2W4N9UWLTC,1,16,22,N,Y
R54AM5GCSU7HL,1,11,20,N,N
RTPAIA3FJ6T8J,5,44,44,N,Y
R1S1EFPVUSJ7OG,5,19,24,N,N
R3PPRQOM2RO982,5,18,20,N,Y
R2JPAT1NP2WJR9,5,47,62,N,Y
R3J5SL70F7XMUF,4,19,22,N,Y
R3PVCW4YMDB7K3,5,20,21,N,N
R3JAOHXL7O5OOJ,5,20,20,N,Y
RELLNUI9K71OZ,5,29,31,N,Y
R13TJARXGL7ETT,1,47,55,N,Y
R15QO25BO4M0ZX,1,19,21,N,Y
R3A8TIVQRQC042,3,46,49,N,Y
R3P3U77YT87QJ4,5,56,60,N,N
R2MZN9ZFB17QGA,5,38,38,N,Y
RJJ2MLTNOMWKU,2,27,29,N,N
R2N322XSEFIXXF,5,16,20,N,Y
R1XIKY3KV2MWJR,2,28,31,N,Y
RGUFBSMN5LDMX,2,23,25,N,N
R17HRUOEUQS7HK,5,24,24,N,Y
R3GQRJABU73K25,3,86,90,N,Y
R12A5HFE8PTWMO,5,90,104,N,Y
R2FD97GGZ404LA,5,18,20,N,Y
R12HODG54EQX27,5,21,21,N,Y
R1XXE63R60EQO8,5,37,37,N,Y
R3F741SBXW05J3,4,17,22,N,Y
R2FBMKRTUKCCD6,5,20,20,N,Y
R3IH5Z87KQHZPB,4,22,25,N,Y
R3TCQZMKHI6AO7,5,23,25,N,Y
R2WHPXJXVA7LSI,5,50,51,N,Y
R30ULGQMHP2QIJ,5,39,40,N,Y
R3F19Y6SKPZIIT,1,77,84,N,Y
R3TGRJP8G9MEXO,2,23,24,N,Y
R39UZSRB9H2MFU,1,45,47,N,Y
RCA0B44H4X9NV,2,36,38,N,N
R2FBG37FZM184X,5,110,128,N,N
R1GOOGOBGI1UZZ,5,26,28,N,N
RRU40VQNKBYIX,4,36,37,N,N
R2HPCWK6ZZ0SIS,4,44,47,N,Y
R152WUX97J5LBK,1,16,23,N,N
R1UAP5VHW3ZYQI,5,30,32,N,Y
R1F9M4NP2WLA2R,5,15,20,N,N
R1011TYI40IDAI,5,30,30,N,Y
R3FKAZN33E8ZNL,4,18,21,N,N
R1OH81PIS5O0JP,1,27,35,N,Y
R3DDLM0N0LF4BM,4,19,20,N,Y
R2L36T9N5SORG3,5,114,123,N,Y
R1BYTPB427E4OM,5,105,111,N,N
R1IBSQNIJZ5QPW,5,54,60,N,Y
R11HGTHUVUPSGE,2,25,26,N,Y
R1M1IZW88SHZCJ,4,19,20,N,Y
R3F0A57Z9AF2DR,4,21,22,N,Y
R26V0LDN373ZF0,1,19,20,N,N
R2EQA0102EO3OG,5,31,32,N,Y
R3RHGO2M5SCMHV,5,24,24,N,N
RVBXB6J11P0F4,5,20,22,N,Y
R3RTNMYHF3X39Z,5,28,28,N,N
R380CFVQAQB19D,4,26,33,N,Y
R2URJ9HM9M5GSY,3,20,20,N,Y
R2QOL69ZQBWIPG,4,25,26,N,Y
R4GDUW7EHAH8N,1,18,20,N,Y
RPQVJ97LHXZCY,5,31,34,N,N
R39LVD9YIIQJAI,5,20,25,N,Y
R1DNDD6CCKY4JE,5,23,23,N,Y
R1LHRT09FDJZBW,2,17,22,N,N
R14N2YCR56RBYD,5,140,143,N,Y
R2V8ISL91ND0TW,4,34,35,N,N
R6AC8Q78763VA,5,113,123,N,Y
R35BK470RV5YHT,3,20,24,N,N
RWLLL7W2RAU3Q,5,120,127,N,N
R9IMBJHB2BFJB,3,21,24,N,Y
RVLP18SACTMJW,5,21,21,N,N
R1JFZ4D2J7XN51,3,21,25,N,Y
RX84AHL7TJ325,1,17,20,N,Y
R31B9ODW1C2SMF,5,28,30,N,N
R1DM7DKEAUJVY8,5,25,31,N,N
R3PKZJGBX3MMRV,1,23,24,N,Y
RQ3GV2KG6PX2Y,5,52,56,N,Y
R3IXKA747OXCO3,5,36,37,N,N
R25EBMUYVFASB4,5,78,80,N,Y
R26VXSSUGBEWLJ,5,26,26,N,Y
R180ZPM6QPX31K,5,34,36,N,Y
R2U1IRU6T4R4ZL,5,20,22,N,Y
R36UE59H44CFBL,3,25,28,N,Y
R1IJB6Q2RPDAI0,1,13,25,N,N
R1A4V0M3FB7H8Q,4,25,30,N,Y
R3120OLRPHZJ9U,4,34,35,N,Y
R3R5LISKS85U71,5,20,23,N,Y
R1C6AO91BILP8,5,17,21,N,Y
R25XZA6VWKPPG7,2,58,60,N,Y
R37A0H8LK1OZ8Z,3,47,47,N,N
R1ALNJS77QS20N,1,25,26,N,Y
R3LKSBKD40M8CY,3,15,20,N,Y
RTLPG72NF7DYC,5,19,21,N,Y
R29H2SY28F5UI4,5,24,25,N,Y
R2A0MOC8FH5OG2,5,26,27,N,Y
R2HVNW9GBN4KZ9,5,40,41,N,N
R3TD55HYICKBS5,2,28,30,N,N
RT9DF3N1NBSVP,4,17,21,N,Y
R18UR9ULD9G0JU,4,31,35,N,N
R2AQV60YI4G34Y,5,43,43,N,Y
R3NLDJ37FA5HD7,5,33,35,N,N
R2UGUKQQ1MAV34,1,25,26,N,Y
R2443TOGSJMC1,5,24,30,N,Y
R3S18UN1T1CJ2K,2,35,36,N,N
R1MSPWGV8NA7UG,5,29,31,N,Y
R2A8CE6ZJKQCXC,5,27,27,N,Y
R3PUSXZ9SJC5K6,3,20,27,N,N
R1G999AJJDNC01,2,22,25,N,Y
R28ZZ0Q09Z69PK,4,34,36,N,Y
R1RS20V7WN5V1M,4,22,24,N,Y
R3BAQHKGM4BRY3,3,44,46,N,Y
R2S58CO227GP9M,4,22,23,N,Y
R37KSSV1NLE15G,5,51,51,N,Y
R2BPRFW4Q56V1E,4,18,20,N,N
R3KE05PEJ4N6YC,4,43,49,N,N
R2KSIZ5RHZTCEI,4,25,25,N,Y
R281GD0WFFLRA0,5,74,74,N,N
R6YM59Z7W3ZHL,5,32,33,N,Y
R2MTDJO2MR8KAL,5,21,22,N,Y
R3E3IRJ9IJRMKW,5,21,25,N,Y
R252QRIG3ZJ9IJ,1,33,34,N,Y
R23UUTE93M7CQS,1,17,27,N,N
R2XNMAQGLSW44I,1,48,60,N,N
R24H0XXAJ55YPN,5,52,55,N,Y
R130AZ3O04VB75,3,43,43,N,N
RQ0VZGNC81M9,5,16,20,N,N
R4PO7PQMK4XJW,5,60,63,N,N
R3SLDRO0YUGNO1,5,25,27,N,N
R28R1C9AQ2IECZ,2,165,178,N,Y
R25QOGIPQUH2ZH,4,21,22,N,N
R1QY6V9OLYNJJQ,3,19,20,N,N
R1LO6GE37NMVSZ,1,20,20,N,Y
R11YTLWEOE2FQE,5,34,34,N,Y
R163ERI3SE85EZ,4,28,29,N,N
R9H1ETCH2EUDD,5,27,28,N,Y
R3A4AN5HM0CGQW,3,19,22,N,Y
R3IHHFG43QL14A,4,20,21,N,N
R32ECOK5F6DXQ0,5,72,73,N,N
R1HL63WSMOT7SU,5,22,23,N,N
R3FF82S0444UES,5,191,197,N,N
R1VS9VRW9V6N5J,2,45,48,N,Y
R34SAU7SCS168K,5,59,62,N,Y
R3ON9A2KJPCMZC,5,20,20,N,Y
R2C3BMHAQFSLR3,1,22,26,N,Y
R3BVOR58LX0T16,5,31,32,N,Y
R37G85792G3DTL,5,52,54,N,Y
R131319BA29LHW,2,39,43,N,Y
R3BIOBP0G9ZTSZ,5,49,51,N,N
RBM1632YJ9PXO,3,15,25,N,N
R2G4456XRGOAQ2,2,24,25,N,Y
R18QZLP7OCLA9K,5,18,20,N,Y
R1L8C7BBQK3KEG,2,39,41,N,Y
R2N8GOH5DOUCBZ,4,33,34,N,N
R163AENJGV71B5,2,23,27,N,N
R2VK71QBFJ9W0E,5,19,24,N,N
R16XL96S1AHIQF,1,39,43,N,N
R1SIEDSEDTQTJZ,5,70,72,N,N
R3EC27FEA6Z02Z,3,20,21,N,Y
RU61F6LZZORVO,3,37,38,N,Y
R2ZO4KLCY4KA9D,5,19,20,N,N
R11X1FRSNGSSIB,1,28,35,N,Y
RSKSH533FOJYA,5,25,27,N,Y
RDT9OHZG7BI8Z,5,25,28,N,Y
R12ICSO4YNKZ11,5,159,165,N,Y
REPX6ZVO7YPOU,1,26,29,N,Y
R3VRTNHOP9KWW6,1,52,60,N,N
R20SUUPF5I4D17,1,35,39,N,N
R2ZKOBT8QIPI00,1,17,21,N,N
R3L2CLET0Q13DY,3,22,42,N,N
R212A4QA2C7DO5,1,27,37,N,Y
R17LB515R0A0HW,2,23,25,N,N
R25W3LO743GE94,5,35,36,N,Y
REY3BB8XI3IT2,3,32,53,N,N
RZN2H4N0F39XC,4,41,43,N,Y
R1AJKSZ6YMEAW9,2,24,24,N,N
R37NF5TB89USUS,1,25,31,N,N
R1C2GI2HAGHUKL,4,19,25,N,Y
RMFQFCY3J1PGU,1,19,21,N,Y
R2AM9RH8A1JQ67,3,33,33,N,Y
RZMGEA8ZRC4KV,1,142,158,N,N
R13CZ63O8S5HY0,2,21,23,N,N
R2O2OGXAFWPYZM,1,31,52,N,N
RFQRWRAZANC3J,4,40,40,N,N
RQNNNMG5SAIXX,5,51,52,N,Y
R287VIPHSZSY3R,2,26,26,N,N
RPA6KPQWE3MHW,5,23,23,N,Y
R3AQ7O8BH7GX62,1,26,29,N,Y
RBQ3K6AY8SK3Q,1,16,22,N,Y
R3E04UDR7U2PYD,5,33,35,N,N
R28TW635GC09K,5,37,61,N,N
R3H9G9Y7QHGTF9,1,21,32,N,N
R2KD6P9L6YA386,4,18,23,N,N
R1UQIYOO0ZAYO1,2,18,21,N,N
RSZH14G738O61,1,27,36,N,Y
RSL07PP8DN0F5,2,34,38,N,Y
R1K07CZ5OINURK,5,82,87,N,Y
R27Z9YSA7D7UGE,1,37,38,N,N
R2I89ZC9C7N3BR,2,27,32,N,N
R2KJHA85WUM9VD,5,46,50,N,N
R3I0CH448KNSQP,5,20,21,N,Y
R2PZBS18JYZOYF,1,24,31,N,Y
R2TYWH0FF4YDSB,5,30,33,N,N
R2N3MSR0S6CVPU,3,81,101,N,N
R2ZAZKMU4WYGV8,5,61,67,N,N
R3Q4ICPGOIBDEX,1,30,35,N,N
R2UBPJYQYVMXSI,5,71,74,N,N
RGP6Y4XGJIR09,5,37,42,N,N
R2I55BXE0AS0LU,5,53,61,N,N
R2SBH6UG6QPGDQ,5,40,44,N,Y
R12HCK5HQ5XDY9,4,77,83,N,N
RLF2IGRPQH1HX,5,43,44,N,N
R24TBE1DQB08AQ,5,38,42,N,Y
R2Y4HRGP4TLJYW,1,21,27,N,Y
R9Y28W4MC1P0R,5,54,57,N,Y
R6F0GKJD4OWA7,3,51,61,N,Y
R2DN8EHQ0Z3U5C,4,20,20,N,N
R2O1R2ECWECFI9,1,22,22,N,Y
RF0RBC2UJYKLX,3,50,56,N,N
R27VOOMXRZZQ0U,1,16,20,N,Y
R1JGVYLPI1XN0G,5,35,36,N,Y
R384FT89938DU6,1,66,71,N,Y
R1IL8K4XHEYSG9,3,21,21,N,Y
R3G7IE8NWFSDCI,1,46,52,N,N
R13GRQ8KZEWYR2,5,23,27,N,Y
R21X6ANX1KRI7A,3,21,23,N,Y
R275JTQ9UI40Q8,3,23,23,N,Y
R1BT3TDVOJ3N4E,4,71,75,N,N
R3SOQKVNPOGPQW,5,22,28,N,Y
R3AQVLY7XDDQAC,5,26,27,N,Y
R32BIH8V6ZU1RR,1,22,27,N,Y
R175TBYWJF0DNN,5,30,34,N,Y
R7H3Z3HEI79DB,2,25,27,N,N
R19VFAHOC1854B,5,40,40,N,Y
R1VFMG760FXZK0,2,22,28,N,N
R2ZFYYPZBEJYAZ,1,30,32,N,Y
R1KLZ4FX8BJIAV,4,64,67,N,Y
R16Z18BSGISXZ2,5,48,55,N,Y
R3OEOA5EIDVR4R,5,21,22,N,Y
R24SV92A65UK0D,5,49,51,N,Y
R190OXKZSK2A1C,4,21,21,N,Y
R1D2UE1IG9RKVD,5,24,24,N,Y
R4LEWJTQUVTVM,2,44,47,N,N
R2JLKI0OQMQYD1,5,105,131,N,Y
RCKX0113F8FDT,2,31,31,N,Y
R18E5CPX8SD7HC,1,29,31,N,Y
R3VW6JCL3FWAST,3,19,22,N,Y
R3LHIQYOCPXVJC,5,47,48,N,Y
R1T599SBIKF73P,3,42,42,N,Y
R2TMB0D74GCQH,5,21,22,N,Y
R3GJVMSJGE3EXH,3,74,78,N,Y
R3EWQMM6OKAOY1,4,37,38,N,Y
R7ZONKZV2ABA5,4,17,20,N,N
RLRRUEWIZRPC6,3,20,22,N,Y
R9IJRMOEOAPK2,4,25,26,N,Y
R2QYPWC72XY0H8,5,91,93,N,Y
R1V3IAW1H6JX2J,4,26,29,N,Y
R382ICGEU5IIPK,5,22,29,N,N
R1JBB78938BU2F,4,21,23,N,N
RDEPVCBPP6PQM,5,17,20,N,N
R2E05PB1CN8I8D,5,20,21,N,N
RBBFSJB4CE43W,4,69,70,N,N
R1KRFGUGKDESX5,5,19,20,N,N
R3803YXCBFX2CL,5,31,33,N,Y
R1N9COO8HPK6X2,4,27,27,N,N
R1R9JGLRUD97C,5,23,26,N,Y
R1UABLQ8AL5CAU,5,40,42,N,Y
RQSKKQR88FIKJ,4,26,27,N,Y
R3S1XPFPPFFISS,5,38,40,N,Y
RYQYH5PJHUMZE,5,29,33,N,N
R13NQO3SR9X6V9,1,15,21,N,Y
RICVYX4WM0F7U,1,33,44,N,N
R2S6YSAUHHZALK,5,25,27,N,N
R11226GGWS4SWD,5,24,25,N,Y
R25MNKRN96CW3Z,3,37,54,N,Y
R2U61RPOHC10IZ,5,28,29,N,Y
R2A2UOU338WMQ7,5,21,23,N,Y
R4CET5WQ6N6ZD,2,72,75,N,Y
R6BBC3TI77TLO,5,67,69,N,Y
R2KENYIJN1R8ZB,1,45,56,N,Y
R30OG9SKQUZVO8,5,26,26,N,N
R2ZTI0XZBNOH1T,1,30,33,N,Y
R1BG3A7VKQP9L0,5,33,36,N,Y
RHVJRUPP7TYQI,5,36,37,N,N
R1FI5A5HJRMZY8,4,51,55,N,N
R1OZ4AFN2QKV8Z,2,23,23,N,Y
R1WSDSCD887MGZ,5,30,31,N,N
RDZFAMJLMXZU2,5,21,23,N,Y
R2QGI9S8NU9B6S,1,27,28,N,Y
R200AA9LWKHG7,5,47,57,N,Y
R2EQN9J3LKIKLF,5,20,24,N,N
RFLD2UO3LPHJO,2,148,154,N,N
R273U2UB6C0QPF,5,36,40,N,N
R1Q88TVHE8W6R6,5,20,20,N,Y
R25LFIEBAP0VC3,3,89,103,N,N
R1ADW37ZSE5PTE,2,40,43,N,N
R3II6NJMC4CLQ6,4,26,27,N,Y
RPIIVHLTXMO7W,5,27,30,N,Y
R27P5C6P6J7TN2,5,36,39,N,Y
R2HM1WG2N8XSCC,5,30,31,N,Y
R3ULF05T9G1KTM,3,21,25,N,N
RVOFV4CIX45X3,1,28,28,N,N
R156Q2SMRJ0QDD,4,32,34,N,N
R1AHSBB078RW1P,5,35,35,N,Y
R7R4LP9I667Y9,5,33,33,N,Y
RVBYW95JNGE3S,1,27,32,N,Y
R28UEE79HJ8SA9,5,21,21,N,Y
R2KEAOVK8YCAJX,5,37,37,N,Y
RX34UD5NMH25G,3,25,29,N,Y
RBX1QGWNJU8LY,1,41,47,N,Y
R3EPIL9EQGBJSH,4,29,31,N,N
RANE50ZRI59XK,5,29,29,N,N
R1IK34BP3E6ALC,5,22,24,N,Y
R1FXYA5ZP4B8BD,5,20,22,N,N
R19BB1SQFG9NAD,5,33,42,N,N
R11JBK071MWQ0W,3,57,72,N,N
R31CD0678HW3CT,1,21,21,N,N
R2QVHOVPK3ZYJV,5,32,33,N,Y
R2R8DCBHRWYNLM,5,21,22,N,Y
RN3FNUK24F0AH,3,26,26,N,N
R2E6MSEC6FCVOO,4,22,26,N,N
R2D8W2OHYFJA9X,5,33,35,N,Y
R1J0YH9C5SC8EQ,5,55,56,N,N
R3NXQT4OS2FMZO,5,53,56,N,N
R19HZAX9LI3IFU,5,40,41,N,N
RJ43MJS59A6KS,5,41,42,N,Y
R5O8WIVQJSXB6,5,34,34,N,N
R3IBPB3VZV35O5,3,19,21,N,Y
R20WEILVDPC5YZ,5,45,56,N,N
R3RJLKNZ73B7M9,5,36,44,N,N
R1UUFCIZ6A30OM,5,20,21,N,Y
R3A89QTHVWKRW4,5,63,64,N,Y
R1FAZNQSW8EI10,5,25,27,N,N
R2WIMJZS44MI7S,5,32,37,N,Y
R3CMT70IB6NSXS,5,252,268,N,N
R1SG894VLA8QXA,1,23,33,N,Y
R2DGDO9V9FPG9S,2,20,21,N,Y
R1PKBIDC6174ZB,1,22,24,N,N
RVVKMU7IF3BX1,4,49,61,N,N
RWD0DL34SBOLT,1,29,30,N,Y
R2IN5UD7WXNT32,1,18,21,N,N
R3Z77I0Q38ZCB,3,41,55,N,N
RQXK5HDY7L7G9,3,34,35,N,N
R8JEHW116AJ5U,5,21,22,N,N
R312LJGPH072RM,3,45,56,N,N
R3MNH03T804BA2,5,29,33,N,N
R1NGEOF4AJK38C,4,43,54,N,N
R2SYGLN5EXZX55,4,276,343,N,N
RHKHJ4M89F38H,5,171,178,N,Y
R26L5UC08LKGKB,1,45,88,N,N
R2YBTRANWRHI96,4,44,56,N,N
R1SAM63O5HUJQ6,5,25,25,N,N
R19CXYL6POTQD9,5,28,30,N,Y
R20RF7VO47BF6K,4,29,30,N,N
R2A8Z7PGQF274L,5,27,27,N,N
RR2GGNIAHE9B7,1,23,23,N,N
R3V8KYTR10VVLZ,1,49,53,N,N
R2SYJNWI3UD957,5,16,20,N,Y
R2KQ5KEU00XXXP,1,24,26,N,Y
R2O1WOH2B729BG,5,20,20,N,Y
R1LLLI82E7XN2U,5,25,26,N,N
RYMMHCM0GZSN1,4,15,24,N,Y
R3S09I8IV0IZA7,5,20,21,N,Y
R2HHJZ36W6191S,2,23,24,N,N
RLSQ49RFCNFSB,5,15,20,N,N
R6SD5OW1T18SP,5,175,179,N,Y
R20WUQKSX187FO,4,22,24,N,Y
R3O0ZHNE0271XJ,5,19,20,N,N
RUMY2VYK5962K,5,42,43,N,Y
R2C2BC6MGVOQ3J,5,35,35,N,N
RJ98EDKNFMTE,2,19,20,N,Y
R1ZTBDXOWEHKBG,3,55,58,N,Y
R33D4Z3A2EQ4SV,3,27,29,N,Y
RXXNE19AO64VH,5,42,58,N,N
R34V4706Q49C7B,5,81,93,N,N
R28RBOBV6RFHOD,5,92,96,N,Y
R1CA1XEKSLH7Q4,5,154,192,N,N
R3238MK3QAQ74Q,5,18,21,N,Y
R251P7W0WECYPD,5,44,46,N,Y
R3NMTPEO6TKY8T,5,19,25,N,Y
R29EQRDJAHE4YY,5,59,75,N,N
R3R33OSZE8P33T,5,17,20,N,Y
RT23AI96VKESH,3,97,99,N,Y
R2TVWFW7ZNH4PJ,1,128,132,N,Y
R1MFXHOES9HXVU,3,70,72,N,Y
R3MPDNHVP1VZDK,3,20,22,N,N
R38010XCK2S4MF,5,23,27,N,N
R17KR30ULOZRA3,5,48,49,N,Y
R2QLXVD2GTOH52,5,40,40,N,Y
RCBRA1VEXRB7I,3,18,20,N,N
R3K1XECQVC0T4E,1,49,54,N,N
R1SW8ETIHVYAG7,3,27,27,N,Y
R3SQIWQ2N66HYX,4,28,28,N,N
R1F20P51GOHLYN,1,21,21,N,Y
R2T245GD78WSP5,4,53,58,N,N
R2L6YLYUXJNX6L,4,21,22,N,Y
RCLF42OQD6YZ5,5,35,35,N,Y
R2KNLC03ILJDEE,1,18,28,N,N
RGRJ6Y08MLZA,5,19,20,N,N
R1IPQ7VDTTZHLZ,5,38,42,N,Y
RBDBYTOED680I,1,22,24,N,N
R9MNL1UD1P5Y5,5,19,21,N,N
R2DJ5NRRGV4H2Z,2,23,25,N,Y
R1Q1UM553VHQS4,3,20,20,N,N
